file_name,foreground_label,position_x,position_y
39670.png,0,90,1
39671.png,2,109,97
39672.png,9,40,115
39673.png,9,188,153
39674.png,1,131,93
39675.png,2,80,186
39676.png,4,54,110
39677.png,5,175,84
39678.png,6,128,96
39679.png,1,177,74
39680.png,6,146,60
39681.png,3,11,106
39682.png,5,28,61
39683.png,2,91,44
39684.png,8,78,99
39685.png,9,188,161
39686.png,2,53,100
39687.png,2,178,157
39688.png,9,33,161
39689.png,3,178,91
39690.png,4,114,138
39691.png,0,19,82
39692.png,1,22,122
39693.png,2,26,31
39694.png,5,107,164
39695.png,5,90,19
39696.png,1,64,63
39697.png,6,101,66
39698.png,4,55,177
39699.png,9,52,25
39700.png,7,93,145
39701.png,4,151,60
39702.png,8,113,105
39703.png,4,91,5
39704.png,8,57,146
39705.png,4,22,92
39706.png,5,153,125
39707.png,8,13,45
39708.png,7,138,185
39709.png,0,151,2
39710.png,6,183,90
39711.png,7,168,98
39712.png,5,63,190
39713.png,9,75,167
39714.png,5,41,164
39715.png,8,39,110
39716.png,0,78,169
39717.png,7,103,37
39718.png,5,120,130
39719.png,0,188,134
39720.png,7,92,95
39721.png,9,49,182
39722.png,5,24,189
39723.png,0,56,17
39724.png,1,127,110
39725.png,0,182,47
39726.png,7,178,179
39727.png,7,99,93
39728.png,2,44,69
39729.png,2,39,36
39730.png,5,26,123
39731.png,9,182,101
39732.png,2,158,182
39733.png,5,43,155
39734.png,4,84,109
39735.png,1,79,2
39736.png,9,150,126
39737.png,1,34,169
39738.png,8,112,73
39739.png,0,163,145
39740.png,4,47,103
39741.png,9,24,191
39742.png,5,174,2
39743.png,9,124,17
39744.png,2,116,123
39745.png,1,134,118
39746.png,9,102,153
39747.png,2,42,90
39748.png,5,56,160
39749.png,1,74,190
39750.png,7,111,49
39751.png,3,119,53
39752.png,4,139,130
39753.png,2,130,112
39754.png,9,29,53
39755.png,7,166,123
39756.png,6,100,6
39757.png,5,62,140
39758.png,7,179,28
39759.png,6,74,59
39760.png,0,105,153
39761.png,3,39,51
39762.png,7,147,172
39763.png,0,179,25
39764.png,9,120,43
39765.png,2,38,30
39766.png,8,92,178
39767.png,7,4,43
39768.png,4,40,6
39769.png,1,164,134
39770.png,8,90,182
39771.png,1,109,12
39772.png,4,55,26
39773.png,3,139,49
39774.png,0,127,24
39775.png,9,174,113
39776.png,8,55,166
39777.png,3,47,170
39778.png,3,143,72
39779.png,5,137,70
39780.png,0,18,46
39781.png,9,44,95
39782.png,7,38,132
39783.png,5,20,106
39784.png,9,159,34
39785.png,4,70,119
39786.png,2,178,127
39787.png,8,9,80
39788.png,5,77,17
39789.png,3,91,10
39790.png,5,63,125
39791.png,6,7,57
39792.png,1,82,21
39793.png,0,117,101
39794.png,2,45,49
39795.png,8,76,187
39796.png,7,47,125
39797.png,7,65,22
39798.png,7,148,59
39799.png,7,147,133
39800.png,1,145,14
39801.png,9,102,181
39802.png,8,161,176
39803.png,4,134,149
39804.png,9,116,164
39805.png,1,133,10
39806.png,9,125,66
39807.png,7,36,159
39808.png,6,151,74
39809.png,2,28,127
39810.png,7,134,132
39811.png,1,184,58
39812.png,7,60,76
39813.png,9,56,64
39814.png,6,2,189
39815.png,0,147,108
39816.png,9,123,112
39817.png,5,168,46
39818.png,1,71,143
39819.png,0,72,188
39820.png,1,70,51
39821.png,2,90,39
39822.png,3,128,95
39823.png,6,23,94
39824.png,1,166,102
39825.png,1,62,127
39826.png,0,123,18
39827.png,9,54,17
39828.png,1,73,178
39829.png,4,107,55
39830.png,9,75,146
39831.png,9,104,35
39832.png,9,161,18
39833.png,4,108,151
39834.png,2,62,80
39835.png,7,78,184
39836.png,2,32,26
39837.png,9,57,34
39838.png,8,69,25
39839.png,9,81,161
39840.png,8,51,17
39841.png,9,118,12
39842.png,6,57,153
39843.png,1,120,79
39844.png,9,25,177
39845.png,5,66,127
39846.png,5,140,144
39847.png,2,54,57
39848.png,1,54,180
39849.png,4,150,88
39850.png,3,119,187
39851.png,5,153,121
39852.png,3,135,85
39853.png,4,148,102
39854.png,2,150,109
39855.png,9,163,164
39856.png,9,76,11
39857.png,2,77,175
39858.png,6,189,175
39859.png,9,51,127
39860.png,9,107,191
39861.png,2,12,118
39862.png,3,68,185
39863.png,0,100,33
39864.png,8,158,191
39865.png,3,69,99
39866.png,4,8,63
39867.png,6,148,153
39868.png,3,145,183
39869.png,5,186,98
39870.png,9,172,46
39871.png,3,10,34
39872.png,9,5,59
39873.png,6,113,151
39874.png,6,142,41
39875.png,0,4,136
39876.png,9,8,96
39877.png,0,50,31
39878.png,4,84,104
39879.png,9,8,34
39880.png,5,137,49
39881.png,2,151,18
39882.png,2,50,149
39883.png,0,28,29
39884.png,9,67,74
39885.png,3,79,53
39886.png,0,2,137
39887.png,2,97,5
39888.png,7,25,67
39889.png,6,62,38
39890.png,9,1,126
39891.png,4,56,109
39892.png,1,14,161
39893.png,5,116,5
39894.png,9,140,177
39895.png,8,73,112
39896.png,8,172,24
39897.png,3,72,33
39898.png,3,16,168
39899.png,0,172,139
39900.png,6,97,4
39901.png,2,191,78
39902.png,1,98,97
39903.png,3,23,90
39904.png,0,84,154
39905.png,1,168,136
39906.png,1,10,150
39907.png,0,38,136
39908.png,8,146,11
39909.png,6,57,119
39910.png,3,30,103
39911.png,1,85,178
39912.png,1,134,9
39913.png,6,169,121
39914.png,0,54,120
39915.png,8,125,125
39916.png,8,170,108
39917.png,9,61,12
39918.png,8,152,39
39919.png,3,149,57
39920.png,5,162,164
39921.png,3,157,158
39922.png,6,20,1
39923.png,5,60,159
39924.png,3,68,86
39925.png,2,164,31
39926.png,0,166,171
39927.png,0,15,153
39928.png,2,17,88
39929.png,5,72,30
39930.png,9,128,132
39931.png,2,43,109
39932.png,4,3,81
39933.png,1,10,152
39934.png,9,62,18
39935.png,2,182,137
39936.png,1,38,145
39937.png,8,148,166
39938.png,6,7,156
39939.png,6,113,55
39940.png,1,113,31
39941.png,3,65,44
39942.png,4,93,141
39943.png,2,81,172
39944.png,7,162,131
39945.png,4,56,163
39946.png,4,139,170
39947.png,4,28,81
39948.png,1,186,135
39949.png,7,148,29
39950.png,3,90,130
39951.png,2,95,1
39952.png,2,7,153
39953.png,1,139,29
39954.png,6,125,78
39955.png,9,160,72
39956.png,8,23,125
39957.png,0,17,50
39958.png,4,176,56
39959.png,0,72,96
39960.png,2,89,25
39961.png,7,186,67
39962.png,7,137,117
39963.png,6,170,22
39964.png,1,38,190
39965.png,1,56,56
39966.png,0,67,132
39967.png,5,58,111
39968.png,6,128,151
39969.png,6,162,186
39970.png,8,151,40
39971.png,8,83,116
39972.png,3,182,90
39973.png,5,113,113
39974.png,1,99,90
39975.png,5,173,45
39976.png,2,78,87
39977.png,4,155,162
39978.png,6,95,21
39979.png,3,163,15
39980.png,3,19,168
39981.png,8,29,59
39982.png,6,186,99
39983.png,2,136,139
39984.png,9,185,61
39985.png,7,185,75
39986.png,6,57,160
39987.png,1,114,158
39988.png,7,15,151
39989.png,3,94,31
39990.png,1,36,7
39991.png,2,54,13
39992.png,8,98,65
39993.png,9,83,4
39994.png,6,140,144
39995.png,0,62,145
39996.png,1,121,87
39997.png,6,59,30
39998.png,2,189,92
39999.png,8,49,95
40000.png,1,176,55
40001.png,8,74,32
40002.png,5,134,164
40003.png,1,121,73
40004.png,5,120,63
40005.png,7,188,185
40006.png,4,68,183
40007.png,3,115,44
40008.png,8,174,55
40009.png,2,169,62
40010.png,7,47,14
40011.png,2,52,2
40012.png,0,183,136
40013.png,1,51,108
40014.png,5,163,134
40015.png,9,51,102
40016.png,6,36,69
40017.png,2,13,0
40018.png,0,117,117
40019.png,8,162,78
40020.png,2,74,129
40021.png,7,185,141
40022.png,0,133,59
40023.png,4,46,0
40024.png,1,98,98
40025.png,7,59,160
40026.png,7,52,70
40027.png,4,67,171
40028.png,4,184,127
40029.png,9,185,184
40030.png,9,82,65
40031.png,6,107,137
40032.png,2,4,27
40033.png,4,85,144
40034.png,1,106,140
40035.png,6,148,67
40036.png,4,157,123
40037.png,9,30,169
40038.png,6,103,160
40039.png,6,110,44
40040.png,9,166,161
40041.png,6,84,36
40042.png,9,129,185
40043.png,9,31,14
40044.png,5,118,130
40045.png,7,63,87
40046.png,1,52,99
40047.png,6,126,89
40048.png,8,174,23
40049.png,2,20,144
40050.png,9,13,143
40051.png,5,120,175
40052.png,9,92,70
40053.png,5,133,64
40054.png,3,54,58
40055.png,7,20,151
40056.png,1,22,34
40057.png,3,143,93
40058.png,3,138,57
40059.png,9,97,113
40060.png,1,116,106
40061.png,7,80,47
40062.png,8,143,122
40063.png,9,133,13
40064.png,7,59,68
40065.png,4,163,118
40066.png,3,170,1
40067.png,4,20,22
40068.png,9,0,110
40069.png,5,28,127
40070.png,8,43,86
40071.png,4,150,130
40072.png,9,100,1
40073.png,3,156,172
40074.png,6,187,69
40075.png,1,44,126
40076.png,1,71,93
40077.png,4,180,96
40078.png,3,53,97
40079.png,9,48,29
40080.png,9,114,28
40081.png,1,22,187
40082.png,9,21,122
40083.png,9,48,131
40084.png,2,28,59
40085.png,4,111,58
40086.png,3,12,128
40087.png,2,136,91
40088.png,4,151,68
40089.png,7,77,89
40090.png,1,95,168
40091.png,5,184,128
40092.png,1,94,145
40093.png,8,94,162
40094.png,6,139,36
40095.png,3,9,164
40096.png,6,54,73
40097.png,3,13,46
40098.png,4,125,79
40099.png,4,1,49
40100.png,9,96,124
40101.png,9,85,91
40102.png,9,58,64
40103.png,7,81,116
40104.png,0,185,58
40105.png,5,122,53
40106.png,7,153,115
40107.png,7,151,136
40108.png,4,151,53
40109.png,8,117,61
40110.png,8,129,98
40111.png,4,34,32
40112.png,2,127,191
40113.png,0,169,7
40114.png,5,104,120
40115.png,2,183,92
40116.png,4,79,151
40117.png,9,177,158
40118.png,1,98,125
40119.png,7,181,184
40120.png,7,149,80
40121.png,4,2,58
40122.png,8,20,163
40123.png,8,52,45
40124.png,8,74,133
40125.png,0,109,120
40126.png,2,165,69
40127.png,3,165,71
40128.png,6,110,6
40129.png,3,83,90
40130.png,9,117,87
40131.png,0,89,28
40132.png,8,5,45
40133.png,2,161,120
40134.png,2,151,29
40135.png,4,48,20
40136.png,8,25,94
40137.png,8,2,184
40138.png,1,38,58
40139.png,8,107,135
40140.png,5,16,76
40141.png,7,3,147
40142.png,6,118,61
40143.png,0,174,179
40144.png,9,42,26
40145.png,1,139,147
40146.png,4,157,51
40147.png,8,74,123
40148.png,2,62,120
40149.png,1,45,93
40150.png,0,116,128
40151.png,5,14,11
40152.png,1,176,130
40153.png,6,79,187
40154.png,5,92,10
40155.png,3,186,74
40156.png,4,23,16
40157.png,9,49,122
40158.png,9,37,150
40159.png,0,172,36
40160.png,3,147,122
40161.png,5,76,156
40162.png,4,6,17
40163.png,2,188,83
40164.png,6,17,106
40165.png,3,60,77
40166.png,9,68,138
40167.png,4,119,10
40168.png,9,43,176
40169.png,8,13,65
40170.png,6,104,75
40171.png,4,77,73
40172.png,1,148,185
40173.png,1,20,176
40174.png,9,26,173
40175.png,8,56,156
40176.png,2,79,187
40177.png,2,141,160
40178.png,1,52,122
40179.png,8,114,44
40180.png,5,107,123
40181.png,9,97,29
40182.png,7,87,182
40183.png,8,92,42
40184.png,1,119,3
40185.png,1,179,92
40186.png,4,84,82
40187.png,2,1,145
40188.png,4,66,31
40189.png,2,136,15
40190.png,0,135,107
40191.png,8,85,82
40192.png,8,8,52
40193.png,0,59,128
40194.png,0,163,86
40195.png,4,178,57
40196.png,3,112,168
40197.png,0,50,25
40198.png,7,87,118
40199.png,7,124,109
40200.png,6,158,159
40201.png,1,184,137
40202.png,6,59,60
40203.png,7,111,8
40204.png,1,73,106
40205.png,5,169,95
40206.png,6,162,55
40207.png,1,158,145
40208.png,7,108,24
40209.png,2,104,129
40210.png,4,77,18
40211.png,0,107,33
40212.png,2,147,64
40213.png,2,164,84
40214.png,5,69,106
40215.png,9,82,157
40216.png,3,137,147
40217.png,2,99,37
40218.png,1,85,71
40219.png,4,47,51
40220.png,1,62,34
40221.png,2,189,186
40222.png,9,83,168
40223.png,8,189,5
40224.png,5,70,34
40225.png,2,129,38
40226.png,3,74,114
40227.png,3,61,152
40228.png,4,15,54
40229.png,9,183,8
40230.png,7,13,185
40231.png,2,6,8
40232.png,3,133,152
40233.png,9,141,31
40234.png,7,53,61
40235.png,6,24,47
40236.png,2,8,112
40237.png,9,110,99
40238.png,7,125,104
40239.png,5,117,159
40240.png,4,28,127
40241.png,0,125,106
40242.png,8,2,137
40243.png,7,151,153
40244.png,2,45,62
40245.png,0,155,73
40246.png,3,3,163
40247.png,5,82,109
40248.png,1,101,40
40249.png,3,125,189
40250.png,1,56,9
40251.png,7,127,106
40252.png,8,73,110
40253.png,7,92,30
40254.png,9,155,188
40255.png,8,25,113
40256.png,2,1,161
40257.png,9,92,180
40258.png,1,72,186
40259.png,4,131,162
40260.png,8,4,67
40261.png,6,166,120
40262.png,7,25,14
40263.png,3,136,147
40264.png,6,67,153
40265.png,9,160,27
40266.png,7,75,144
40267.png,9,111,167
40268.png,4,159,132
40269.png,5,60,122
40270.png,8,4,189
40271.png,0,18,122
40272.png,5,22,172
40273.png,6,152,155
40274.png,6,149,45
40275.png,0,87,120
40276.png,8,131,122
40277.png,4,152,88
40278.png,6,159,100
40279.png,1,129,9
40280.png,4,72,45
40281.png,2,191,47
40282.png,2,185,15
40283.png,1,163,56
40284.png,8,170,72
40285.png,4,112,167
40286.png,4,33,114
40287.png,0,99,53
40288.png,2,116,133
40289.png,4,84,89
40290.png,1,134,177
40291.png,9,31,153
40292.png,8,172,49
40293.png,9,61,75
40294.png,0,60,104
40295.png,7,20,153
40296.png,1,136,56
40297.png,1,42,59
40298.png,6,164,156
40299.png,4,75,49
40300.png,7,171,45
40301.png,4,80,3
40302.png,6,16,62
40303.png,9,13,98
40304.png,3,182,114
40305.png,2,44,71
40306.png,7,154,134
40307.png,3,114,0
40308.png,7,16,148
40309.png,4,53,76
40310.png,5,102,145
40311.png,1,125,132
40312.png,9,30,94
40313.png,6,136,82
40314.png,3,138,186
40315.png,9,150,33
40316.png,6,168,68
40317.png,0,169,95
40318.png,7,113,58
40319.png,0,142,173
40320.png,0,161,79
40321.png,0,134,131
40322.png,6,39,118
40323.png,6,114,124
40324.png,9,146,140
40325.png,7,87,113
40326.png,3,20,165
40327.png,2,190,131
40328.png,0,65,139
40329.png,6,145,44
40330.png,7,186,137
40331.png,5,148,87
40332.png,0,65,164
40333.png,2,8,55
40334.png,0,7,112
40335.png,3,142,36
40336.png,8,98,181
40337.png,6,154,93
40338.png,9,104,139
40339.png,9,135,2
40340.png,7,76,129
40341.png,1,105,90
40342.png,2,130,187
40343.png,0,37,188
40344.png,8,189,152
40345.png,8,161,44
40346.png,0,61,82
40347.png,8,1,37
40348.png,2,45,186
40349.png,0,53,106
40350.png,9,51,14
40351.png,5,28,8
40352.png,1,45,64
40353.png,3,49,61
40354.png,3,35,131
40355.png,0,11,115
40356.png,7,29,17
40357.png,6,17,12
40358.png,1,136,185
40359.png,0,108,43
40360.png,7,155,87
40361.png,9,113,83
40362.png,3,30,52
40363.png,1,170,86
40364.png,6,7,126
40365.png,3,178,144
40366.png,5,161,107
40367.png,1,23,82
40368.png,8,185,48
40369.png,3,43,58
40370.png,3,36,40
40371.png,2,68,178
40372.png,2,106,53
40373.png,5,49,161
40374.png,7,35,21
40375.png,4,8,167
40376.png,8,65,11
40377.png,4,151,38
40378.png,3,81,97
40379.png,0,152,143
40380.png,5,47,145
40381.png,9,159,5
40382.png,5,135,108
40383.png,4,118,114
40384.png,3,4,158
40385.png,2,137,172
40386.png,1,191,140
40387.png,9,147,143
40388.png,2,124,103
40389.png,8,66,42
40390.png,7,22,54
40391.png,8,169,175
40392.png,2,147,124
40393.png,9,150,188
40394.png,1,95,21
40395.png,8,13,128
40396.png,6,22,177
40397.png,4,171,164
40398.png,2,86,184
40399.png,3,121,11
40400.png,3,103,160
40401.png,0,121,126
40402.png,8,182,71
40403.png,2,44,172
40404.png,3,164,110
40405.png,5,157,21
40406.png,7,47,58
40407.png,1,136,29
40408.png,8,49,132
40409.png,8,171,157
40410.png,1,12,32
40411.png,0,73,165
40412.png,9,100,123
40413.png,9,123,121
40414.png,9,82,141
40415.png,8,47,81
40416.png,7,8,68
40417.png,5,45,74
40418.png,0,151,104
40419.png,5,4,156
40420.png,0,7,70
40421.png,5,172,44
40422.png,1,85,88
40423.png,1,91,173
40424.png,4,119,188
40425.png,6,4,139
40426.png,7,91,116
40427.png,1,7,102
40428.png,2,35,150
40429.png,8,133,134
40430.png,5,183,188
40431.png,1,163,136
40432.png,0,74,87
40433.png,3,56,174
40434.png,5,177,112
40435.png,8,23,129
40436.png,6,189,37
40437.png,6,73,81
40438.png,6,18,68
40439.png,7,119,165
40440.png,7,62,179
40441.png,4,15,82
40442.png,0,88,48
40443.png,5,19,126
40444.png,2,103,58
40445.png,8,31,18
40446.png,3,172,149
40447.png,7,125,101
40448.png,0,168,51
40449.png,1,116,158
40450.png,9,7,171
40451.png,9,9,179
40452.png,2,145,59
40453.png,1,82,102
40454.png,7,96,188
40455.png,6,71,106
40456.png,5,162,6
40457.png,3,6,165
40458.png,8,186,176
40459.png,3,40,26
40460.png,0,150,8
40461.png,7,106,53
40462.png,6,121,66
40463.png,2,1,105
40464.png,7,33,43
40465.png,7,57,187
40466.png,6,128,103
40467.png,5,132,190
40468.png,6,189,190
40469.png,4,10,131
40470.png,8,107,92
40471.png,5,177,101
40472.png,1,104,3
40473.png,4,29,60
40474.png,9,37,143
40475.png,1,97,12
40476.png,0,5,87
40477.png,5,184,182
40478.png,7,69,5
40479.png,0,102,150
40480.png,2,48,80
40481.png,5,136,187
40482.png,0,181,191
40483.png,8,54,172
40484.png,1,38,79
40485.png,0,101,104
40486.png,4,105,169
40487.png,2,0,122
40488.png,2,68,144
40489.png,5,112,44
40490.png,5,105,152
40491.png,8,78,129
40492.png,0,95,50
40493.png,8,133,179
40494.png,9,24,4
40495.png,8,34,86
40496.png,4,15,137
40497.png,7,47,58
40498.png,6,81,128
40499.png,4,176,41
40500.png,8,190,19
40501.png,6,190,139
40502.png,7,131,178
40503.png,5,105,51
40504.png,0,25,143
40505.png,1,95,85
40506.png,3,139,21
40507.png,9,50,145
40508.png,9,188,82
40509.png,1,53,141
40510.png,4,57,70
40511.png,3,33,157
40512.png,8,130,161
40513.png,6,53,161
40514.png,6,119,30
40515.png,2,154,71
40516.png,0,166,156
40517.png,7,88,108
40518.png,1,155,26
40519.png,6,82,115
40520.png,1,191,63
40521.png,6,63,22
40522.png,4,11,109
40523.png,4,107,102
40524.png,8,44,10
40525.png,0,51,158
40526.png,0,98,0
40527.png,2,187,101
40528.png,5,77,191
40529.png,4,51,56
40530.png,4,118,66
40531.png,4,113,65
40532.png,3,17,48
40533.png,7,90,82
40534.png,2,186,114
40535.png,0,141,141
40536.png,5,163,2
40537.png,1,29,130
40538.png,5,40,2
40539.png,7,38,170
40540.png,9,103,83
40541.png,7,120,70
40542.png,0,127,83
40543.png,5,38,51
40544.png,6,168,132
40545.png,2,10,114
40546.png,3,37,24
40547.png,8,166,159
40548.png,0,74,22
40549.png,6,94,15
40550.png,4,46,133
40551.png,6,132,175
40552.png,8,132,112
40553.png,4,125,155
40554.png,1,113,10
40555.png,5,51,2
40556.png,0,147,164
40557.png,6,122,131
40558.png,3,179,123
40559.png,9,128,84
40560.png,4,176,127
40561.png,5,134,84
40562.png,4,113,157
40563.png,7,64,61
40564.png,9,4,170
40565.png,6,128,0
40566.png,2,186,130
40567.png,7,184,93
40568.png,6,64,34
40569.png,1,159,58
40570.png,7,35,115
40571.png,8,41,177
40572.png,5,67,0
40573.png,1,63,170
40574.png,9,146,166
40575.png,8,135,7
40576.png,1,75,50
40577.png,3,14,51
40578.png,8,33,24
40579.png,7,138,16
40580.png,4,0,91
40581.png,8,58,150
40582.png,1,185,153
40583.png,2,21,4
40584.png,3,3,120
40585.png,7,191,7
40586.png,0,123,53
40587.png,3,66,11
40588.png,4,51,156
40589.png,0,106,127
40590.png,0,35,109
40591.png,4,107,65
40592.png,8,171,1
40593.png,4,122,95
40594.png,1,105,178
40595.png,1,73,52
40596.png,9,83,46
40597.png,4,42,160
40598.png,8,11,82
40599.png,9,177,33
40600.png,5,81,126
40601.png,8,15,126
40602.png,1,81,185
40603.png,3,156,90
40604.png,7,186,190
40605.png,9,64,124
40606.png,8,158,116
40607.png,0,34,134
40608.png,5,176,107
40609.png,8,164,4
40610.png,4,147,153
40611.png,3,68,14
40612.png,0,92,43
40613.png,6,159,154
40614.png,8,134,122
40615.png,1,174,156
40616.png,5,21,142
40617.png,6,3,10
40618.png,0,170,20
40619.png,0,74,18
40620.png,5,11,2
40621.png,0,1,109
40622.png,9,129,153
40623.png,2,52,175
40624.png,3,185,130
40625.png,2,58,87
40626.png,7,81,122
40627.png,6,19,142
40628.png,6,84,19
40629.png,4,132,43
40630.png,7,52,21
40631.png,4,62,84
40632.png,5,130,159
40633.png,1,83,26
40634.png,3,184,156
40635.png,0,112,184
40636.png,8,93,97
40637.png,7,114,56
40638.png,9,139,157
40639.png,0,24,106
40640.png,6,69,86
40641.png,8,100,167
40642.png,4,174,161
40643.png,3,31,70
40644.png,0,97,25
40645.png,8,163,56
40646.png,7,82,183
40647.png,4,154,22
40648.png,0,186,85
40649.png,0,178,9
40650.png,4,35,112
40651.png,3,96,44
40652.png,0,159,190
40653.png,6,180,158
40654.png,0,131,106
40655.png,1,150,4
40656.png,1,64,114
40657.png,5,96,104
40658.png,4,88,151
40659.png,7,40,31
40660.png,4,17,36
40661.png,2,59,57
40662.png,5,116,40
40663.png,4,68,47
40664.png,6,48,60
40665.png,4,137,138
40666.png,6,172,158
40667.png,8,6,15
40668.png,3,170,22
40669.png,8,16,64
40670.png,3,68,167
40671.png,8,4,181
40672.png,7,49,167
40673.png,6,86,133
40674.png,4,154,32
40675.png,6,189,71
40676.png,9,162,166
40677.png,6,94,26
40678.png,1,152,191
40679.png,0,146,105
40680.png,0,76,103
40681.png,5,191,108
40682.png,4,108,62
40683.png,8,81,61
40684.png,7,96,144
40685.png,6,71,75
40686.png,5,75,140
40687.png,2,156,152
40688.png,5,26,68
40689.png,7,182,31
40690.png,3,50,189
40691.png,8,110,57
40692.png,7,89,70
40693.png,9,176,183
40694.png,7,21,34
40695.png,8,102,56
40696.png,6,124,122
40697.png,5,65,92
40698.png,9,132,175
40699.png,9,102,108
40700.png,8,60,155
40701.png,2,27,137
40702.png,8,127,181
40703.png,0,125,159
40704.png,2,155,107
40705.png,4,137,44
40706.png,2,191,146
40707.png,4,22,51
40708.png,0,126,149
40709.png,7,179,159
40710.png,6,99,47
40711.png,9,92,95
40712.png,3,54,121
40713.png,1,13,137
40714.png,2,139,182
40715.png,6,70,132
40716.png,2,163,4
40717.png,5,104,106
40718.png,4,108,127
40719.png,9,164,123
40720.png,2,173,130
40721.png,5,51,73
40722.png,9,116,109
40723.png,7,132,48
40724.png,9,65,115
40725.png,6,173,170
40726.png,3,178,86
40727.png,2,57,22
40728.png,8,15,103
40729.png,9,131,177
40730.png,7,37,79
40731.png,7,22,30
40732.png,3,82,75
40733.png,0,57,188
40734.png,9,55,66
40735.png,9,76,147
40736.png,2,95,87
40737.png,3,78,61
40738.png,8,36,21
40739.png,4,102,43
40740.png,0,51,19
40741.png,0,3,169
40742.png,9,36,114
40743.png,7,55,41
40744.png,7,116,84
40745.png,4,42,188
40746.png,0,179,4
40747.png,0,106,191
40748.png,6,77,130
40749.png,1,175,80
40750.png,9,94,40
40751.png,1,109,182
40752.png,0,78,85
40753.png,9,105,147
40754.png,5,156,131
40755.png,6,58,24
40756.png,3,71,178
40757.png,4,57,9
40758.png,1,103,45
40759.png,1,190,33
40760.png,6,87,86
40761.png,0,33,130
40762.png,1,71,44
40763.png,5,35,79
40764.png,3,107,183
40765.png,5,54,114
40766.png,9,92,169
40767.png,6,158,65
40768.png,0,138,58
40769.png,4,187,82
40770.png,4,179,58
40771.png,5,106,51
40772.png,5,168,123
40773.png,5,157,84
40774.png,9,157,25
40775.png,3,70,115
40776.png,5,162,127
40777.png,9,40,159
40778.png,8,68,133
40779.png,5,188,76
40780.png,8,125,81
40781.png,9,22,129
40782.png,6,61,41
40783.png,5,182,124
40784.png,8,117,161
40785.png,8,147,128
40786.png,2,36,184
40787.png,2,17,158
40788.png,3,1,174
40789.png,8,144,95
40790.png,9,86,106
40791.png,2,134,19
40792.png,3,107,154
40793.png,4,181,101
40794.png,4,71,84
40795.png,9,142,133
40796.png,0,106,100
40797.png,6,152,70
40798.png,4,70,168
40799.png,5,21,85
40800.png,5,79,85
40801.png,9,14,135
40802.png,0,30,36
40803.png,4,177,96
40804.png,6,55,69
40805.png,8,157,111
40806.png,0,33,29
40807.png,0,111,108
40808.png,1,151,9
40809.png,3,38,179
40810.png,9,167,191
40811.png,6,0,188
40812.png,9,105,143
40813.png,5,164,181
40814.png,1,17,94
40815.png,1,144,18
40816.png,7,102,71
40817.png,7,70,87
40818.png,0,46,147
40819.png,9,26,75
40820.png,7,94,21
40821.png,7,30,161
40822.png,1,95,4
40823.png,6,31,181
40824.png,6,150,126
40825.png,9,91,177
40826.png,3,23,141
40827.png,4,44,117
40828.png,2,72,161
40829.png,7,126,146
40830.png,0,125,101
40831.png,5,44,141
40832.png,2,11,126
40833.png,9,181,25
40834.png,7,3,12
40835.png,4,71,165
40836.png,6,135,183
40837.png,7,16,100
40838.png,1,61,97
40839.png,3,128,21
40840.png,4,66,180
40841.png,2,6,107
40842.png,4,63,27
40843.png,0,124,191
40844.png,4,77,25
40845.png,9,96,4
40846.png,4,147,82
40847.png,3,165,5
40848.png,4,47,14
40849.png,2,142,174
40850.png,6,144,30
40851.png,0,5,109
40852.png,3,97,20
40853.png,7,146,67
40854.png,4,50,85
40855.png,9,92,112
40856.png,6,155,77
40857.png,5,147,128
40858.png,9,35,143
40859.png,7,183,92
40860.png,2,155,139
40861.png,0,140,83
40862.png,4,115,105
40863.png,3,151,14
40864.png,8,150,108
40865.png,2,148,162
40866.png,7,55,122
40867.png,0,107,105
40868.png,5,101,96
40869.png,3,141,1
40870.png,3,185,45
40871.png,5,73,60
40872.png,0,70,170
40873.png,0,8,149
40874.png,6,52,80
40875.png,9,84,154
40876.png,0,157,49
40877.png,3,157,183
40878.png,5,161,86
40879.png,6,185,2
40880.png,1,59,111
40881.png,8,125,2
40882.png,6,58,184
40883.png,8,152,57
40884.png,6,73,150
40885.png,9,105,130
40886.png,8,176,160
40887.png,5,60,54
40888.png,3,40,28
40889.png,5,171,150
40890.png,0,166,14
40891.png,3,187,167
40892.png,7,25,3
40893.png,7,124,146
40894.png,6,41,80
40895.png,9,70,19
40896.png,0,78,89
40897.png,7,36,62
40898.png,9,99,116
40899.png,8,117,52
40900.png,2,39,90
40901.png,7,61,0
40902.png,9,185,55
40903.png,9,67,191
40904.png,5,178,180
40905.png,5,37,58
40906.png,0,126,114
40907.png,3,92,174
40908.png,2,88,113
40909.png,6,117,178
40910.png,0,51,24
40911.png,2,16,108
40912.png,7,60,123
40913.png,8,35,13
40914.png,3,78,46
40915.png,9,6,16
40916.png,7,77,12
40917.png,2,102,107
40918.png,2,47,127
40919.png,8,17,80
40920.png,6,101,111
40921.png,6,175,166
40922.png,3,99,60
40923.png,9,50,30
40924.png,2,51,175
40925.png,8,77,179
40926.png,8,164,108
40927.png,6,170,103
40928.png,0,172,174
40929.png,6,36,6
40930.png,7,112,150
40931.png,9,86,178
40932.png,5,125,105
40933.png,4,41,141
40934.png,5,2,175
40935.png,1,45,113
40936.png,1,60,109
40937.png,4,43,67
40938.png,5,144,23
40939.png,8,50,128
40940.png,5,21,110
