file_name,foreground_label,background_label,position_x,position_y
38407.png,2,81,166,129
38408.png,8,29,32,190
38409.png,6,1,30,89
38410.png,0,82,88,144
38411.png,5,49,42,4
38412.png,8,82,11,109
38413.png,8,8,48,134
38414.png,9,92,56,111
38415.png,7,9,103,189
38416.png,8,61,104,64
38417.png,5,47,28,53
38418.png,4,66,183,97
38419.png,0,57,6,1
38420.png,1,44,38,65
38421.png,8,60,7,159
38422.png,7,95,174,35
38423.png,3,65,18,157
38424.png,5,7,23,139
38425.png,7,20,6,95
38426.png,9,28,58,57
38427.png,5,96,170,55
38428.png,6,59,109,105
38429.png,3,9,117,189
38430.png,9,33,8,106
38431.png,0,99,59,70
38432.png,3,8,184,161
38433.png,0,72,166,124
38434.png,2,75,81,155
38435.png,7,91,2,97
38436.png,8,88,95,159
38437.png,5,86,131,150
38438.png,6,13,175,103
38439.png,2,23,20,3
38440.png,7,19,108,146
38441.png,8,54,39,187
38442.png,3,58,4,138
38443.png,8,54,0,95
38444.png,3,36,68,85
38445.png,3,72,77,158
38446.png,1,20,48,51
38447.png,5,36,123,20
38448.png,1,87,131,177
38449.png,3,41,178,81
38450.png,6,55,98,191
38451.png,2,17,82,145
38452.png,1,54,94,111
38453.png,8,7,22,24
38454.png,4,80,88,48
38455.png,4,84,118,45
38456.png,2,44,107,28
38457.png,2,42,146,183
38458.png,8,43,169,11
38459.png,2,74,3,6
38460.png,8,75,97,63
38461.png,6,76,53,170
38462.png,6,7,177,78
38463.png,1,21,129,47
38464.png,1,22,73,173
38465.png,4,54,93,111
38466.png,0,58,167,180
38467.png,8,77,123,38
38468.png,7,94,152,41
38469.png,8,74,138,147
38470.png,6,0,111,96
38471.png,5,98,157,116
38472.png,3,96,17,127
38473.png,9,29,128,53
38474.png,7,37,149,31
38475.png,6,54,23,185
38476.png,2,54,185,191
38477.png,8,97,189,73
38478.png,0,14,32,42
38479.png,0,14,126,106
38480.png,2,96,126,68
38481.png,9,57,87,109
38482.png,1,64,4,63
38483.png,9,28,70,93
38484.png,1,2,152,76
38485.png,3,91,188,142
38486.png,7,88,128,189
38487.png,1,16,27,155
38488.png,2,41,174,76
38489.png,5,60,184,36
38490.png,6,5,31,113
38491.png,1,54,30,189
38492.png,4,29,98,190
38493.png,1,30,32,44
38494.png,9,28,148,35
38495.png,8,21,92,29
38496.png,4,15,65,81
38497.png,4,86,108,132
38498.png,5,36,67,183
38499.png,0,63,17,95
38500.png,7,12,103,23
38501.png,9,9,19,72
38502.png,2,27,66,62
38503.png,5,20,106,108
38504.png,3,68,19,162
38505.png,7,68,114,120
38506.png,8,45,33,41
38507.png,5,36,9,31
38508.png,6,82,81,141
38509.png,2,87,100,151
38510.png,7,49,133,41
38511.png,4,4,181,54
38512.png,7,66,147,171
38513.png,5,28,48,25
38514.png,1,100,3,40
38515.png,1,96,82,46
38516.png,9,56,163,153
38517.png,4,43,93,136
38518.png,0,19,111,87
38519.png,0,71,109,78
38520.png,2,21,111,137
38521.png,3,49,187,66
38522.png,1,15,117,99
38523.png,8,33,31,33
38524.png,8,50,13,144
38525.png,8,40,181,6
38526.png,4,55,96,161
38527.png,6,73,101,132
38528.png,7,89,11,165
38529.png,5,6,185,22
38530.png,9,82,139,52
38531.png,2,59,21,165
38532.png,9,33,140,55
38533.png,0,81,74,103
38534.png,6,19,113,98
38535.png,2,77,141,12
38536.png,0,29,130,165
38537.png,6,43,189,188
38538.png,7,14,129,128
38539.png,7,99,184,49
38540.png,8,76,4,128
38541.png,9,30,22,21
38542.png,1,9,126,98
38543.png,4,41,129,188
38544.png,8,78,79,163
38545.png,0,100,120,8
38546.png,2,10,163,158
38547.png,0,88,77,177
38548.png,6,80,58,105
38549.png,1,44,90,22
38550.png,7,36,158,76
38551.png,0,22,85,181
38552.png,3,82,144,16
38553.png,7,53,44,162
38554.png,8,24,187,27
38555.png,5,84,128,43
38556.png,2,9,137,158
38557.png,3,77,136,135
38558.png,2,47,87,71
38559.png,6,9,90,60
38560.png,2,27,42,180
38561.png,9,27,181,107
38562.png,1,31,79,47
38563.png,2,64,177,82
38564.png,5,82,186,180
38565.png,2,0,56,189
38566.png,0,13,187,53
38567.png,8,73,159,68
38568.png,6,10,95,33
38569.png,9,10,91,162
38570.png,5,67,82,63
38571.png,1,1,81,152
38572.png,6,79,131,64
38573.png,2,78,171,56
38574.png,0,1,76,57
38575.png,7,53,142,154
38576.png,0,10,165,24
38577.png,1,57,127,191
38578.png,4,7,10,11
38579.png,1,33,46,100
38580.png,0,41,84,29
38581.png,0,46,123,174
38582.png,5,56,80,145
38583.png,6,24,112,163
38584.png,4,15,139,168
38585.png,9,93,158,117
38586.png,0,32,140,10
38587.png,8,63,129,176
38588.png,6,33,28,116
38589.png,8,93,81,143
38590.png,1,15,25,27
38591.png,0,23,57,172
38592.png,2,50,141,154
38593.png,4,48,158,58
38594.png,2,70,75,7
38595.png,7,76,187,58
38596.png,1,74,107,11
38597.png,7,6,120,91
38598.png,4,32,165,34
38599.png,8,69,126,170
38600.png,5,62,142,99
38601.png,9,46,27,163
38602.png,9,19,40,181
38603.png,4,56,94,10
38604.png,7,28,28,79
38605.png,2,23,133,55
38606.png,6,24,176,74
38607.png,8,101,38,86
38608.png,8,69,50,173
38609.png,3,78,151,124
38610.png,1,21,181,60
38611.png,7,61,68,19
38612.png,6,26,15,37
38613.png,0,15,183,140
38614.png,3,37,146,40
38615.png,7,78,147,121
38616.png,7,44,35,51
38617.png,0,92,161,169
38618.png,0,9,138,27
38619.png,8,5,6,150
38620.png,3,1,189,119
38621.png,9,49,20,184
38622.png,2,29,141,108
38623.png,2,14,26,51
38624.png,5,98,101,32
38625.png,8,31,161,45
38626.png,3,42,4,18
38627.png,5,64,166,38
38628.png,0,66,13,96
38629.png,5,61,128,142
38630.png,1,21,100,119
38631.png,8,9,130,31
38632.png,5,25,161,153
38633.png,0,8,93,59
38634.png,3,78,97,53
38635.png,0,35,46,179
38636.png,5,54,188,18
38637.png,1,25,91,52
38638.png,2,7,56,108
38639.png,0,28,120,157
38640.png,4,27,27,63
38641.png,6,78,78,70
38642.png,1,19,11,147
38643.png,1,83,29,181
38644.png,9,52,96,143
38645.png,8,14,90,146
38646.png,1,31,120,131
38647.png,3,70,156,130
38648.png,3,64,127,143
38649.png,3,21,145,67
38650.png,1,12,16,189
38651.png,9,25,100,56
38652.png,3,20,49,27
38653.png,7,45,147,68
38654.png,3,63,60,17
38655.png,2,95,22,82
38656.png,0,29,137,15
38657.png,5,45,114,115
38658.png,1,70,47,63
38659.png,6,1,128,20
38660.png,4,44,9,156
38661.png,4,46,52,91
38662.png,6,88,14,150
38663.png,9,63,3,55
38664.png,2,60,130,155
38665.png,6,61,113,96
38666.png,8,42,90,182
38667.png,7,58,100,18
38668.png,4,47,22,100
38669.png,9,65,77,154
38670.png,0,66,152,120
38671.png,6,55,97,6
38672.png,5,21,99,46
38673.png,3,55,56,78
38674.png,6,15,140,40
38675.png,0,53,70,103
38676.png,2,71,165,145
38677.png,6,96,51,123
38678.png,7,0,116,6
38679.png,3,84,129,58
38680.png,5,7,45,22
38681.png,0,5,151,113
38682.png,1,55,144,176
38683.png,0,93,59,155
38684.png,3,89,42,139
38685.png,4,46,59,10
38686.png,8,11,147,169
38687.png,9,48,60,81
38688.png,7,57,76,67
38689.png,8,93,74,113
38690.png,6,26,149,109
38691.png,1,35,169,191
38692.png,5,72,101,171
38693.png,7,18,190,22
38694.png,8,5,142,43
38695.png,5,39,113,105
38696.png,5,97,156,108
38697.png,3,24,88,173
38698.png,6,33,21,14
38699.png,3,71,93,166
38700.png,8,82,27,144
38701.png,4,1,101,48
38702.png,3,14,90,62
38703.png,7,12,88,141
38704.png,2,4,32,66
38705.png,2,100,176,177
38706.png,3,80,66,84
38707.png,6,85,143,93
38708.png,4,64,184,52
38709.png,5,77,128,12
38710.png,1,57,116,7
38711.png,0,101,60,14
38712.png,4,58,28,141
38713.png,7,88,1,45
38714.png,4,52,89,74
38715.png,8,42,139,4
38716.png,0,46,148,157
38717.png,5,99,185,89
38718.png,0,13,129,172
38719.png,1,26,132,27
38720.png,4,72,161,127
38721.png,6,85,71,132
38722.png,2,15,13,20
38723.png,6,87,146,50
38724.png,8,93,167,174
38725.png,1,15,53,100
38726.png,8,61,36,17
38727.png,8,88,16,32
38728.png,4,50,173,10
38729.png,7,26,72,177
38730.png,4,89,58,86
38731.png,2,12,150,2
38732.png,7,13,60,49
38733.png,8,13,16,77
38734.png,8,36,81,66
38735.png,1,56,189,155
38736.png,6,9,126,49
38737.png,7,0,63,177
38738.png,6,61,145,136
38739.png,5,99,41,103
38740.png,9,80,36,180
38741.png,2,43,81,186
38742.png,9,72,77,174
38743.png,8,87,104,56
38744.png,1,52,140,2
38745.png,2,25,35,144
38746.png,2,72,17,72
38747.png,6,93,187,121
38748.png,0,76,93,68
38749.png,7,71,56,129
38750.png,2,29,47,56
38751.png,6,2,96,64
38752.png,9,66,60,1
38753.png,0,35,96,95
38754.png,8,90,49,50
38755.png,4,2,187,12
38756.png,1,101,4,5
38757.png,6,59,81,115
38758.png,5,51,64,173
38759.png,9,95,94,143
38760.png,7,94,78,81
38761.png,3,8,119,23
38762.png,4,86,49,136
38763.png,6,51,30,173
38764.png,3,31,36,101
38765.png,2,30,7,156
38766.png,2,92,56,14
38767.png,7,74,140,36
38768.png,9,35,144,86
38769.png,6,34,173,101
38770.png,0,40,61,187
38771.png,6,87,160,170
38772.png,0,4,160,133
38773.png,6,47,161,183
38774.png,4,73,13,172
38775.png,5,50,120,85
38776.png,4,17,161,171
38777.png,9,99,5,178
38778.png,9,3,71,132
38779.png,8,58,119,54
38780.png,7,16,150,144
38781.png,3,23,173,20
38782.png,0,11,97,183
38783.png,0,79,167,170
38784.png,5,82,57,168
38785.png,1,98,56,188
38786.png,6,72,114,45
38787.png,4,36,129,70
38788.png,5,93,1,116
38789.png,9,24,42,139
38790.png,5,84,185,74
38791.png,0,45,182,110
38792.png,5,94,0,52
38793.png,9,84,29,107
38794.png,4,18,31,41
38795.png,1,55,114,187
38796.png,0,7,157,139
38797.png,8,76,114,82
38798.png,7,6,105,115
38799.png,1,52,121,57
38800.png,8,93,14,92
38801.png,2,73,58,26
38802.png,4,13,190,87
38803.png,7,42,190,120
38804.png,1,23,95,162
38805.png,4,97,63,12
38806.png,2,46,44,169
38807.png,5,55,9,75
38808.png,8,1,149,87
38809.png,8,44,9,41
38810.png,4,24,56,46
38811.png,3,71,144,40
38812.png,1,91,67,178
38813.png,2,18,84,30
38814.png,7,43,159,188
38815.png,8,44,106,84
38816.png,1,53,145,128
38817.png,8,31,126,40
38818.png,1,43,176,155
38819.png,5,74,45,169
38820.png,9,2,10,9
38821.png,4,70,63,168
38822.png,1,14,190,141
38823.png,0,83,46,166
38824.png,4,87,189,6
38825.png,3,24,11,43
38826.png,7,89,180,92
38827.png,9,8,179,185
38828.png,0,90,103,182
38829.png,3,82,44,10
38830.png,2,57,57,146
38831.png,6,46,38,168
38832.png,8,50,86,26
38833.png,7,11,31,2
38834.png,6,55,45,140
38835.png,8,9,178,60
38836.png,9,13,42,168
38837.png,7,79,26,143
38838.png,1,9,45,86
38839.png,5,18,55,35
38840.png,5,73,7,93
38841.png,1,19,127,162
38842.png,1,36,14,155
38843.png,6,64,57,127
38844.png,6,62,75,171
38845.png,6,58,171,37
38846.png,5,82,155,160
38847.png,0,69,85,13
38848.png,9,26,29,3
38849.png,0,48,175,91
38850.png,8,80,124,27
38851.png,5,80,183,189
38852.png,4,58,9,77
38853.png,6,58,89,172
38854.png,5,80,88,190
38855.png,0,44,145,16
38856.png,6,19,34,67
38857.png,8,72,74,75
38858.png,1,19,59,163
38859.png,5,67,78,11
38860.png,5,86,52,139
38861.png,2,94,57,73
38862.png,8,50,71,68
38863.png,9,88,94,165
38864.png,6,81,180,169
38865.png,6,91,91,50
38866.png,6,100,60,127
38867.png,8,61,166,57
38868.png,9,67,35,27
38869.png,4,33,27,134
38870.png,8,54,94,37
38871.png,9,42,16,185
38872.png,1,46,188,142
38873.png,9,101,162,29
38874.png,5,77,28,188
38875.png,7,76,154,6
38876.png,4,33,102,107
38877.png,4,37,191,142
38878.png,1,101,121,90
38879.png,3,30,131,141
38880.png,3,51,129,118
38881.png,8,45,149,95
38882.png,5,6,34,117
38883.png,2,1,111,62
38884.png,7,17,70,96
38885.png,0,17,40,17
38886.png,5,5,188,68
38887.png,3,39,44,80
38888.png,5,70,11,48
38889.png,2,77,140,44
38890.png,7,65,100,146
38891.png,3,85,98,111
38892.png,1,101,118,132
38893.png,6,97,67,153
38894.png,3,33,174,185
38895.png,4,97,86,15
38896.png,5,72,104,111
38897.png,3,82,179,97
38898.png,0,96,184,191
38899.png,8,98,136,29
38900.png,0,48,132,162
38901.png,8,80,45,31
38902.png,1,97,155,156
38903.png,3,93,79,155
38904.png,8,15,61,130
38905.png,2,79,55,69
38906.png,4,18,180,16
38907.png,2,65,50,25
38908.png,1,89,91,1
38909.png,4,22,108,44
38910.png,4,94,145,184
38911.png,1,9,43,117
38912.png,3,5,187,157
38913.png,0,46,80,3
38914.png,8,72,181,150
38915.png,7,74,51,44
38916.png,9,11,18,144
38917.png,6,70,147,183
38918.png,7,69,156,31
38919.png,1,85,184,142
38920.png,7,31,145,21
38921.png,0,82,50,1
38922.png,6,95,22,178
38923.png,4,96,9,11
38924.png,5,10,29,7
38925.png,8,47,23,22
38926.png,9,48,66,165
38927.png,8,39,89,97
38928.png,9,39,51,92
38929.png,1,68,148,63
38930.png,4,101,5,94
38931.png,3,87,77,55
38932.png,3,33,46,185
38933.png,9,42,120,68
38934.png,7,65,41,18
38935.png,1,71,50,57
38936.png,6,27,28,74
38937.png,0,72,77,148
38938.png,7,47,139,80
38939.png,2,6,189,177
38940.png,4,18,7,156
38941.png,4,27,30,165
38942.png,3,24,74,165
38943.png,0,24,23,44
38944.png,5,11,159,174
38945.png,3,25,17,63
38946.png,1,76,92,144
38947.png,7,12,168,12
38948.png,0,86,64,166
38949.png,8,23,113,4
38950.png,1,37,97,109
38951.png,3,27,105,172
38952.png,8,52,42,109
38953.png,4,91,191,49
38954.png,5,29,190,66
38955.png,7,53,53,53
38956.png,3,64,112,20
38957.png,6,99,76,58
38958.png,1,2,74,73
38959.png,6,18,131,106
38960.png,3,87,68,106
38961.png,9,46,67,46
38962.png,7,9,136,60
38963.png,0,55,177,188
38964.png,4,30,38,42
38965.png,7,83,92,28
38966.png,5,1,76,92
38967.png,4,93,21,148
38968.png,6,64,117,85
38969.png,8,52,156,4
38970.png,0,91,29,29
38971.png,2,77,83,186
38972.png,4,75,180,19
38973.png,6,33,40,81
38974.png,1,5,78,165
38975.png,5,85,2,129
38976.png,3,24,33,49
38977.png,0,19,183,139
38978.png,8,96,179,155
38979.png,4,56,90,81
38980.png,0,83,13,53
38981.png,2,60,9,64
38982.png,3,99,102,154
38983.png,4,18,104,170
38984.png,3,21,149,169
38985.png,9,47,97,137
38986.png,9,2,5,87
38987.png,8,26,48,141
38988.png,5,100,70,93
38989.png,2,30,39,137
38990.png,5,54,32,74
38991.png,2,64,112,5
38992.png,3,23,71,129
38993.png,6,46,32,110
38994.png,3,76,172,52
38995.png,4,10,139,124
38996.png,2,69,155,160
38997.png,5,15,25,143
38998.png,9,31,9,39
38999.png,3,42,145,168
39000.png,6,54,141,165
39001.png,2,29,144,106
39002.png,5,55,116,182
39003.png,4,53,26,136
39004.png,5,5,145,40
39005.png,4,41,141,122
39006.png,0,40,186,123
39007.png,6,55,64,108
39008.png,2,45,45,116
39009.png,4,91,174,188
39010.png,6,13,157,65
39011.png,8,14,67,62
39012.png,0,23,175,144
39013.png,3,8,135,106
39014.png,9,42,71,70
39015.png,8,13,32,115
39016.png,9,93,52,72
39017.png,7,66,46,100
39018.png,5,96,73,139
39019.png,2,82,39,17
39020.png,6,100,175,190
39021.png,3,16,90,91
39022.png,8,80,130,44
39023.png,1,49,161,108
39024.png,3,83,187,140
39025.png,9,24,172,60
39026.png,0,55,119,88
39027.png,0,4,111,78
39028.png,6,6,54,133
39029.png,5,73,34,147
39030.png,7,80,117,158
39031.png,6,42,33,59
39032.png,8,1,105,190
39033.png,3,99,104,124
39034.png,6,18,37,18
39035.png,8,58,19,104
39036.png,4,44,39,191
39037.png,0,96,56,31
39038.png,8,89,91,79
39039.png,1,37,125,32
39040.png,1,75,178,115
39041.png,9,36,82,16
39042.png,5,58,92,5
39043.png,9,37,29,40
39044.png,0,20,123,35
39045.png,3,24,163,73
39046.png,6,89,142,8
39047.png,4,43,170,174
39048.png,9,80,152,157
39049.png,0,75,15,56
39050.png,9,9,31,190
39051.png,2,80,40,149
39052.png,6,48,90,151
39053.png,7,84,45,42
39054.png,6,13,114,33
39055.png,2,94,148,125
39056.png,0,51,22,96
39057.png,6,101,12,27
39058.png,1,11,163,9
39059.png,0,86,191,186
39060.png,2,10,177,34
39061.png,4,29,167,17
39062.png,2,67,167,183
39063.png,9,83,152,156
39064.png,7,49,2,155
39065.png,9,42,100,17
39066.png,5,11,136,48
39067.png,4,93,167,77
39068.png,6,39,144,119
39069.png,8,51,163,89
39070.png,5,75,3,22
39071.png,3,26,48,97
39072.png,8,100,190,138
39073.png,3,22,43,85
39074.png,3,87,82,163
39075.png,8,99,30,14
39076.png,0,80,110,137
39077.png,7,63,68,18
39078.png,7,75,129,26
39079.png,8,4,51,80
39080.png,0,81,178,12
39081.png,7,64,67,3
39082.png,2,92,10,64
39083.png,0,11,138,23
39084.png,9,17,29,56
39085.png,7,65,151,133
39086.png,6,101,77,3
39087.png,6,4,45,40
39088.png,7,36,35,76
39089.png,8,20,61,178
39090.png,5,1,186,35
39091.png,6,7,161,162
39092.png,5,79,82,61
39093.png,9,30,19,161
39094.png,8,54,41,6
39095.png,3,62,163,141
39096.png,2,51,124,174
39097.png,1,13,105,153
39098.png,8,19,23,169
39099.png,9,80,146,52
39100.png,3,43,172,114
39101.png,3,21,33,106
39102.png,1,100,43,52
39103.png,5,62,113,142
39104.png,0,82,134,99
39105.png,4,40,111,56
39106.png,8,9,172,12
39107.png,7,0,5,20
39108.png,3,98,145,15
39109.png,1,14,36,94
39110.png,2,66,54,29
39111.png,7,27,77,19
39112.png,2,86,76,60
39113.png,0,90,138,130
39114.png,8,98,129,21
39115.png,9,10,32,87
39116.png,5,39,114,14
39117.png,9,12,72,15
39118.png,1,27,88,29
39119.png,8,37,95,132
39120.png,6,28,145,95
39121.png,0,5,169,94
39122.png,6,77,129,152
39123.png,5,35,78,142
39124.png,5,60,59,154
39125.png,4,60,188,55
39126.png,4,57,159,174
39127.png,4,6,26,0
39128.png,2,88,97,34
39129.png,3,19,68,122
39130.png,3,98,81,64
39131.png,5,79,122,181
39132.png,1,61,49,17
39133.png,6,97,187,16
39134.png,6,39,73,60
39135.png,3,41,6,146
39136.png,7,6,56,18
39137.png,9,65,4,23
39138.png,0,51,77,84
39139.png,8,26,123,14
39140.png,3,31,137,148
39141.png,1,76,65,90
39142.png,8,46,40,169
39143.png,4,29,173,82
39144.png,7,27,189,18
39145.png,2,80,189,14
39146.png,4,25,40,10
39147.png,5,75,87,74
39148.png,6,74,145,70
39149.png,0,78,6,173
39150.png,3,38,100,43
39151.png,3,50,98,87
39152.png,3,50,141,5
39153.png,0,58,80,163
39154.png,8,63,42,21
39155.png,7,4,104,97
39156.png,9,25,164,29
39157.png,5,25,70,106
39158.png,3,68,57,2
39159.png,6,55,55,28
39160.png,5,24,154,59
39161.png,6,81,152,79
39162.png,4,95,32,55
39163.png,3,33,71,107
39164.png,7,56,29,139
39165.png,3,51,125,62
39166.png,3,60,15,108
39167.png,5,48,97,185
39168.png,7,23,176,4
39169.png,4,39,31,164
39170.png,0,71,157,76
39171.png,3,42,106,129
39172.png,7,41,90,2
39173.png,4,56,54,182
39174.png,9,73,118,105
39175.png,3,75,91,138
39176.png,5,64,57,101
39177.png,4,34,49,27
39178.png,2,62,130,49
39179.png,0,59,71,70
39180.png,7,36,21,150
39181.png,7,11,123,78
39182.png,4,62,128,9
39183.png,9,63,175,108
39184.png,8,17,48,182
39185.png,2,54,42,184
39186.png,4,32,57,87
39187.png,3,12,141,142
39188.png,6,77,140,170
39189.png,6,50,148,1
39190.png,6,97,85,20
39191.png,8,73,155,29
39192.png,1,14,177,78
39193.png,8,29,68,184
39194.png,3,12,155,17
39195.png,1,70,153,178
39196.png,0,7,55,66
39197.png,6,91,32,29
39198.png,8,93,175,18
39199.png,9,64,101,177
39200.png,6,25,169,154
39201.png,0,8,24,127
39202.png,4,82,135,53
39203.png,6,99,111,63
39204.png,1,80,68,76
39205.png,6,15,67,31
39206.png,6,94,118,100
39207.png,8,12,181,43
39208.png,1,28,33,89
39209.png,4,0,172,185
39210.png,8,86,141,128
39211.png,3,58,145,133
39212.png,9,51,8,93
39213.png,0,32,10,53
39214.png,5,53,63,16
39215.png,7,9,11,12
39216.png,5,23,97,177
39217.png,4,62,104,166
39218.png,1,63,191,4
39219.png,7,10,71,102
39220.png,3,86,70,86
39221.png,4,56,116,18
39222.png,2,37,49,22
39223.png,0,7,97,119
39224.png,6,75,91,78
39225.png,5,54,114,10
39226.png,6,79,87,4
39227.png,6,32,157,169
39228.png,5,83,83,143
39229.png,5,68,29,55
39230.png,0,58,188,4
39231.png,7,53,79,23
39232.png,8,37,42,99
39233.png,2,71,48,82
39234.png,1,34,50,191
39235.png,3,63,80,123
39236.png,0,9,41,18
39237.png,2,7,87,35
39238.png,9,79,0,14
39239.png,8,55,11,34
39240.png,1,89,67,53
39241.png,0,71,15,10
39242.png,2,27,52,180
39243.png,8,61,110,142
39244.png,4,28,44,171
39245.png,0,50,106,40
39246.png,7,29,33,152
39247.png,7,37,24,53
39248.png,2,2,106,106
39249.png,4,79,85,91
39250.png,1,84,77,118
39251.png,7,59,50,62
39252.png,6,32,156,144
39253.png,8,22,76,9
39254.png,8,16,130,175
39255.png,7,76,108,0
39256.png,1,17,124,125
39257.png,7,96,176,42
39258.png,6,82,89,185
39259.png,7,45,47,25
39260.png,0,32,133,8
39261.png,7,52,132,101
39262.png,7,42,190,153
39263.png,8,43,119,128
39264.png,9,77,137,48
39265.png,4,24,86,29
39266.png,7,77,6,175
39267.png,8,28,131,73
39268.png,1,24,7,51
39269.png,2,11,172,18
39270.png,7,93,7,135
39271.png,0,58,72,94
39272.png,3,22,59,132
39273.png,2,20,72,180
39274.png,9,65,38,108
39275.png,1,85,173,27
39276.png,7,96,163,112
39277.png,1,23,18,108
39278.png,8,63,50,93
39279.png,1,18,155,31
39280.png,9,85,63,142
39281.png,0,73,118,134
39282.png,5,30,126,90
39283.png,8,88,45,11
39284.png,4,64,55,150
39285.png,5,11,71,180
39286.png,0,47,143,165
39287.png,3,62,65,184
39288.png,0,101,33,28
39289.png,3,37,186,143
39290.png,4,55,13,3
39291.png,1,51,167,23
39292.png,4,81,56,112
39293.png,4,93,94,150
39294.png,3,4,133,9
39295.png,6,101,33,26
39296.png,4,17,135,82
39297.png,7,5,131,176
39298.png,8,25,103,99
39299.png,8,66,69,161
39300.png,3,68,99,63
39301.png,0,58,95,172
39302.png,4,3,103,40
39303.png,7,33,86,35
39304.png,7,31,86,160
39305.png,6,71,153,26
39306.png,7,67,170,80
39307.png,7,62,163,167
39308.png,2,82,89,91
39309.png,2,95,110,152
39310.png,2,85,48,135
39311.png,0,23,57,166
39312.png,2,0,13,65
39313.png,3,95,60,184
39314.png,7,84,50,126
39315.png,6,84,87,164
39316.png,5,51,53,17
39317.png,8,91,11,7
39318.png,5,66,77,7
39319.png,9,21,56,130
39320.png,9,94,50,45
39321.png,3,94,38,130
39322.png,1,34,93,68
39323.png,6,38,94,140
39324.png,2,30,184,4
39325.png,3,63,15,106
39326.png,6,6,183,25
39327.png,9,71,34,92
39328.png,7,21,184,79
39329.png,0,98,90,143
39330.png,9,67,26,135
39331.png,9,16,64,69
39332.png,5,16,154,169
39333.png,1,93,135,65
39334.png,8,82,27,166
39335.png,8,7,164,127
39336.png,8,69,18,42
39337.png,6,16,133,50
39338.png,1,91,51,13
39339.png,2,78,44,121
39340.png,1,55,6,117
39341.png,3,86,154,70
39342.png,8,52,52,179
39343.png,6,6,22,93
39344.png,4,66,145,113
39345.png,7,27,143,180
39346.png,5,61,4,51
39347.png,5,90,91,130
39348.png,4,49,150,160
39349.png,1,4,25,169
39350.png,8,45,19,65
39351.png,7,99,69,113
39352.png,1,76,24,120
39353.png,1,13,57,130
39354.png,7,35,80,80
39355.png,3,67,115,106
39356.png,4,100,52,97
39357.png,6,17,181,165
39358.png,8,73,29,191
39359.png,9,84,30,167
39360.png,2,16,176,148
39361.png,9,96,53,158
39362.png,8,90,157,83
39363.png,1,0,5,101
39364.png,8,30,114,63
39365.png,8,23,59,147
39366.png,3,17,23,54
39367.png,8,31,5,175
39368.png,2,69,83,3
39369.png,4,28,104,118
39370.png,6,53,157,118
39371.png,9,1,66,98
39372.png,0,82,52,183
39373.png,1,50,87,133
39374.png,3,40,49,62
39375.png,3,21,151,131
39376.png,9,33,12,40
39377.png,4,45,123,29
39378.png,7,15,102,25
39379.png,0,78,129,26
39380.png,0,81,91,137
39381.png,5,74,121,63
39382.png,2,18,12,183
39383.png,8,21,93,72
39384.png,3,50,84,51
39385.png,8,69,39,161
39386.png,0,33,31,126
39387.png,1,88,62,144
39388.png,4,15,181,113
39389.png,2,21,4,92
39390.png,2,84,25,78
39391.png,1,33,133,136
39392.png,0,87,106,179
39393.png,8,23,108,77
39394.png,5,61,187,164
39395.png,7,6,4,90
39396.png,0,52,124,139
39397.png,0,24,56,76
39398.png,3,37,153,129
39399.png,3,32,2,134
39400.png,7,90,149,112
39401.png,6,45,116,31
39402.png,1,14,49,119
39403.png,5,72,97,111
39404.png,1,99,11,107
39405.png,1,66,189,125
39406.png,7,1,133,134
39407.png,2,88,116,143
39408.png,7,76,28,172
39409.png,0,81,128,189
39410.png,3,26,159,35
39411.png,5,62,124,39
39412.png,2,39,24,155
39413.png,4,4,74,150
39414.png,5,13,136,26
39415.png,6,55,62,110
39416.png,4,51,141,46
39417.png,6,82,138,43
39418.png,9,34,141,90
39419.png,8,46,147,14
39420.png,3,2,136,128
39421.png,7,39,48,15
39422.png,1,12,60,137
39423.png,3,31,130,90
39424.png,8,34,159,114
39425.png,7,62,18,6
39426.png,2,46,50,142
39427.png,9,41,155,164
39428.png,3,71,97,137
39429.png,7,101,96,50
39430.png,4,64,144,29
39431.png,0,85,188,47
39432.png,7,76,18,175
39433.png,8,44,119,11
39434.png,9,60,51,182
39435.png,0,68,154,163
39436.png,2,13,12,62
39437.png,1,4,132,117
39438.png,3,19,59,22
39439.png,4,52,28,154
39440.png,9,30,65,98
39441.png,5,53,41,107
39442.png,8,38,42,137
39443.png,7,101,44,128
39444.png,8,30,23,94
39445.png,5,2,83,159
39446.png,5,4,183,3
39447.png,0,69,179,141
39448.png,8,101,32,159
39449.png,9,59,187,169
39450.png,9,99,180,91
39451.png,4,33,169,36
39452.png,6,36,43,84
39453.png,9,92,131,114
39454.png,8,89,84,12
39455.png,1,12,157,93
39456.png,5,99,39,158
39457.png,6,80,180,189
39458.png,5,83,94,167
39459.png,4,48,140,72
39460.png,8,68,77,72
39461.png,3,83,48,113
39462.png,8,51,115,0
39463.png,5,18,51,108
39464.png,6,20,4,90
39465.png,7,87,151,68
39466.png,2,46,187,79
39467.png,4,36,22,184
39468.png,8,64,17,120
39469.png,6,80,80,191
39470.png,4,81,118,30
39471.png,0,69,14,85
39472.png,7,90,58,89
39473.png,4,62,79,35
39474.png,1,3,84,147
39475.png,5,6,55,120
39476.png,1,55,83,145
39477.png,0,57,166,169
39478.png,2,74,91,115
39479.png,5,18,94,112
39480.png,0,85,20,78
39481.png,4,5,147,137
